	HandOpen
839	4.887585532746823
840	127.0772238514174
841	464.3206256109482
842	136.85239491691104
843	9.775171065493646
844	0
845	259.04203323558164
846	405.66959921798633
847	48.87585532746823
848	9.775171065493646
849	146.6275659824047
850	513.1964809384165
851	34.21309872922776
852	4.887585532746823
853	9.775171065493646
854	650.0488758553274
855	151.5151515151515
856	4.887585532746823
857	4.887585532746823
858	454.54545454545456
859	503.4213098729228
860	19.550342130987293
861	4.887585532746823
862	127.0772238514174
863	659.8240469208212
864	53.763440860215056
865	9.775171065493646
866	175.95307917888562
867	571.8475073313783
868	34.21309872922776
869	4.887585532746823
870	9.775171065493646
871	371.45650048875854
872	483.8709677419355
873	29.325513196480937
874	4.887585532746823
875	185.72825024437927
876	503.4213098729228
877	58.651026392961874
878	4.887585532746823
879	161.29032258064515
880	459.4330400782014
881	175.95307917888562
882	4.887585532746823
883	14.662756598240469
884	483.8709677419355
885	381.2316715542522
886	24.437927663734115
887	4.887585532746823
888	107.52688172043011
889	518.0840664711633
890	39.100684261974585
891	4.887585532746823
892	4.887585532746823
893	434.99511241446726
894	283.47996089931576
895	19.550342130987293
896	0
897	73.31378299120234
898	562.0723362658847
899	43.988269794721404
900	9.775171065493646
901	19.550342130987293
902	464.3206256109482
903	229.7165200391007
904	14.662756598240469
905	0
906	190.6158357771261
907	488.7585532746823
908	68.42619745845552
909	14.662756598240469
910	87.97653958944281
911	610.9481915933529
912	24.437927663734115
913	4.887585532746823
914	48.87585532746823
915	527.8592375366569
916	63.5386119257087
917	4.887585532746823
918	14.662756598240469
919	469.208211143695
920	122.18963831867057
921	9.775171065493646
922	0
923	68.42619745845552
924	410.55718475073314
925	190.6158357771261
926	9.775171065493646
927	9.775171065493646
928	317.6930596285435
929	547.4095796676442
930	9.775171065493646
931	4.887585532746823
932	244.37927663734115
933	464.3206256109482
934	34.21309872922776
935	4.887585532746823
936	9.775171065493646
937	439.88269794721407
938	337.2434017595308
939	19.550342130987293
940	4.887585532746823
941	171.0654936461388
942	581.622678396872
943	43.988269794721404
944	4.887585532746823
945	87.97653958944281
946	591.3978494623656
947	131.96480938416423
948	4.887585532746823
949	24.437927663734115
950	508.3088954056696
951	131.96480938416423
952	19.550342130987293
953	0
954	180.84066471163246
955	337.2434017595308
956	29.325513196480937
957	9.775171065493646
958	9.775171065493646
959	483.8709677419355
960	337.2434017595308
961	19.550342130987293
962	4.887585532746823
963	87.97653958944281
964	513.1964809384165
965	48.87585532746823
966	4.887585532746823
967	83.088954056696
968	508.3088954056696
969	68.42619745845552
970	4.887585532746823
971	122.18963831867057
972	503.4213098729228
973	34.21309872922776
974	0
975	9.775171065493646
976	557.1847507331378
977	224.82893450635387
978	14.662756598240469
979	0
980	347.0185728250244
981	474.09579667644186
982	53.763440860215056
983	4.887585532746823
984	87.97653958944281
985	508.3088954056696
986	29.325513196480937
987	9.775171065493646
988	0
989	347.0185728250244
990	278.5923753665689
991	19.550342130987293
992	9.775171065493646
993	78.20136852394917
994	532.7468230694037
995	48.87585532746823
996	4.887585532746823
997	92.86412512218963
998	606.060606060606
999	63.5386119257087
1000	4.887585532746823
1001	78.20136852394917
1002	620.7233626588466
1003	48.87585532746823
1004	9.775171065493646
1005	92.86412512218963
1006	552.297165200391
1007	68.42619745845552
1008	4.887585532746823
1009	97.75171065493646
1010	596.2854349951124
1011	48.87585532746823
1012	4.887585532746823
1013	83.088954056696
1014	625.6109481915934
1015	48.87585532746823
1016	0
1017	127.0772238514174
1018	542.5219941348973
1019	48.87585532746823
1020	4.887585532746823
1021	48.87585532746823
1022	459.4330400782014
1023	97.75171065493646
